Municipios;Distritos;Secciones;Indicadores de renta media y mediana;Periodo;Total
28079 Madrid;2807911 Madrid distrito 11;2807911070 Madrid sección 11070;Renta neta media por persona;2022;11.541
28079 Madrid;2807911 Madrid distrito 11;2807911070 Madrid sección 11070;Renta neta media por hogar;2022;31.992
28079 Madrid;2807911 Madrid distrito 11;2807911070 Madrid sección 11070;Media de la renta por unidad de consumo;2022;17.110
28079 Madrid;2807911 Madrid distrito 11;2807911070 Madrid sección 11070;Mediana de la renta por unidad de consumo;2022;14.350
28079 Madrid;2807911 Madrid distrito 11;2807911070 Madrid sección 11070;Renta bruta media por persona;2022;13.645
28079 Madrid;2807911 Madrid distrito 11;2807911070 Madrid sección 11070;Renta bruta media por hogar;2022;37.823
28079 Madrid;2807911 Madrid distrito 11;2807911071 Madrid sección 11071;Renta neta media por persona;2022;10.744
28079 Madrid;2807911 Madrid distrito 11;2807911071 Madrid sección 11071;Renta neta media por hogar;2022;27.898
28079 Madrid;2807911 Madrid distrito 11;2807911071 Madrid sección 11071;Media de la renta por unidad de consumo;2022;15.742
28079 Madrid;2807911 Madrid distrito 11;2807911071 Madrid sección 11071;Mediana de la renta por unidad de consumo;2022;14.350
28079 Madrid;2807911 Madrid distrito 11;2807911071 Madrid sección 11071;Renta bruta media por persona;2022;12.479
28079 Madrid;2807911 Madrid distrito 11;2807911071 Madrid sección 11071;Renta bruta media por hogar;2022;32.401
28079 Madrid;2807911 Madrid distrito 11;2807911072 Madrid sección 11072;Renta neta media por persona;2022;10.026
28079 Madrid;2807911 Madrid distrito 11;2807911072 Madrid sección 11072;Renta neta media por hogar;2022;26.971
28079 Madrid;2807911 Madrid distrito 11;2807911072 Madrid sección 11072;Media de la renta por unidad de consumo;2022;14.659
28079 Madrid;2807911 Madrid distrito 11;2807911072 Madrid sección 11072;Mediana de la renta por unidad de consumo;2022;12.950
28079 Madrid;2807911 Madrid distrito 11;2807911072 Madrid sección 11072;Renta bruta media por persona;2022;11.512
28079 Madrid;2807911 Madrid distrito 11;2807911072 Madrid sección 11072;Renta bruta media por hogar;2022;30.970
28079 Madrid;2807911 Madrid distrito 11;2807911073 Madrid sección 11073;Renta neta media por persona;2022;9.499
28079 Madrid;2807911 Madrid distrito 11;2807911073 Madrid sección 11073;Renta neta media por hogar;2022;28.420
28079 Madrid;2807911 Madrid distrito 11;2807911073 Madrid sección 11073;Media de la renta por unidad de consumo;2022;14.395
28079 Madrid;2807911 Madrid distrito 11;2807911073 Madrid sección 11073;Mediana de la renta por unidad de consumo;2022;13.650
28079 Madrid;2807911 Madrid distrito 11;2807911073 Madrid sección 11073;Renta bruta media por persona;2022;10.844
28079 Madrid;2807911 Madrid distrito 11;2807911073 Madrid sección 11073;Renta bruta media por hogar;2022;32.444
28079 Madrid;2807911 Madrid distrito 11;2807911074 Madrid sección 11074;Renta neta media por persona;2022;9.707
28079 Madrid;2807911 Madrid distrito 11;2807911074 Madrid sección 11074;Renta neta media por hogar;2022;27.591
28079 Madrid;2807911 Madrid distrito 11;2807911074 Madrid sección 11074;Media de la renta por unidad de consumo;2022;14.347
28079 Madrid;2807911 Madrid distrito 11;2807911074 Madrid sección 11074;Mediana de la renta por unidad de consumo;2022;12.950
28079 Madrid;2807911 Madrid distrito 11;2807911074 Madrid sección 11074;Renta bruta media por persona;2022;11.141
28079 Madrid;2807911 Madrid distrito 11;2807911074 Madrid sección 11074;Renta bruta media por hogar;2022;31.665
28079 Madrid;2807911 Madrid distrito 11;2807911075 Madrid sección 11075;Renta neta media por persona;2022;15.146
28079 Madrid;2807911 Madrid distrito 11;2807911075 Madrid sección 11075;Renta neta media por hogar;2022;33.997
28079 Madrid;2807911 Madrid distrito 11;2807911075 Madrid sección 11075;Media de la renta por unidad de consumo;2022;20.731
28079 Madrid;2807911 Madrid distrito 11;2807911075 Madrid sección 11075;Mediana de la renta por unidad de consumo;2022;19.250
28079 Madrid;2807911 Madrid distrito 11;2807911075 Madrid sección 11075;Renta bruta media por persona;2022;17.900
28079 Madrid;2807911 Madrid distrito 11;2807911075 Madrid sección 11075;Renta bruta media por hogar;2022;40.178
28079 Madrid;2807911 Madrid distrito 11;2807911078 Madrid sección 11078;Renta neta media por persona;2022;10.697
28079 Madrid;2807911 Madrid distrito 11;2807911078 Madrid sección 11078;Renta neta media por hogar;2022;31.111
28079 Madrid;2807911 Madrid distrito 11;2807911078 Madrid sección 11078;Media de la renta por unidad de consumo;2022;15.973
28079 Madrid;2807911 Madrid distrito 11;2807911078 Madrid sección 11078;Mediana de la renta por unidad de consumo;2022;13.650
28079 Madrid;2807911 Madrid distrito 11;2807911078 Madrid sección 11078;Renta bruta media por persona;2022;12.344
28079 Madrid;2807911 Madrid distrito 11;2807911078 Madrid sección 11078;Renta bruta media por hogar;2022;35.899
28079 Madrid;2807911 Madrid distrito 11;2807911079 Madrid sección 11079;Renta neta media por persona;2022;9.916
28079 Madrid;2807911 Madrid distrito 11;2807911079 Madrid sección 11079;Renta neta media por hogar;2022;27.546
28079 Madrid;2807911 Madrid distrito 11;2807911079 Madrid sección 11079;Media de la renta por unidad de consumo;2022;14.973
28079 Madrid;2807911 Madrid distrito 11;2807911079 Madrid sección 11079;Mediana de la renta por unidad de consumo;2022;13.650
28079 Madrid;2807911 Madrid distrito 11;2807911079 Madrid sección 11079;Renta bruta media por persona;2022;11.479
28079 Madrid;2807911 Madrid distrito 11;2807911079 Madrid sección 11079;Renta bruta media por hogar;2022;31.886
28079 Madrid;2807911 Madrid distrito 11;2807911080 Madrid sección 11080;Renta neta media por persona;2022;10.358
28079 Madrid;2807911 Madrid distrito 11;2807911080 Madrid sección 11080;Renta neta media por hogar;2022;29.564
28079 Madrid;2807911 Madrid distrito 11;2807911080 Madrid sección 11080;Media de la renta por unidad de consumo;2022;15.560
28079 Madrid;2807911 Madrid distrito 11;2807911080 Madrid sección 11080;Mediana de la renta por unidad de consumo;2022;12.950
28079 Madrid;2807911 Madrid distrito 11;2807911080 Madrid sección 11080;Renta bruta media por persona;2022;11.999
28079 Madrid;2807911 Madrid distrito 11;2807911080 Madrid sección 11080;Renta bruta media por hogar;2022;34.247
28079 Madrid;2807911 Madrid distrito 11;2807911081 Madrid sección 11081;Renta neta media por persona;2022;11.198
28079 Madrid;2807911 Madrid distrito 11;2807911081 Madrid sección 11081;Renta neta media por hogar;2022;29.800
28079 Madrid;2807911 Madrid distrito 11;2807911081 Madrid sección 11081;Media de la renta por unidad de consumo;2022;16.418
28079 Madrid;2807911 Madrid distrito 11;2807911081 Madrid sección 11081;Mediana de la renta por unidad de consumo;2022;14.350
28079 Madrid;2807911 Madrid distrito 11;2807911081 Madrid sección 11081;Renta bruta media por persona;2022;12.995
28079 Madrid;2807911 Madrid distrito 11;2807911081 Madrid sección 11081;Renta bruta media por hogar;2022;34.582
28079 Madrid;2807911 Madrid distrito 11;2807911082 Madrid sección 11082;Renta neta media por persona;2022;10.203
28079 Madrid;2807911 Madrid distrito 11;2807911082 Madrid sección 11082;Renta neta media por hogar;2022;30.005
28079 Madrid;2807911 Madrid distrito 11;2807911082 Madrid sección 11082;Media de la renta por unidad de consumo;2022;15.264
28079 Madrid;2807911 Madrid distrito 11;2807911082 Madrid sección 11082;Mediana de la renta por unidad de consumo;2022;13.650
28079 Madrid;2807911 Madrid distrito 11;2807911082 Madrid sección 11082;Renta bruta media por persona;2022;11.702
28079 Madrid;2807911 Madrid distrito 11;2807911082 Madrid sección 11082;Renta bruta media por hogar;2022;34.412
28079 Madrid;2807911 Madrid distrito 11;2807911083 Madrid sección 11083;Renta neta media por persona;2022;9.511
28079 Madrid;2807911 Madrid distrito 11;2807911083 Madrid sección 11083;Renta neta media por hogar;2022;27.456
28079 Madrid;2807911 Madrid distrito 11;2807911083 Madrid sección 11083;Media de la renta por unidad de consumo;2022;14.358
28079 Madrid;2807911 Madrid distrito 11;2807911083 Madrid sección 11083;Mediana de la renta por unidad de consumo;2022;12.250
28079 Madrid;2807911 Madrid distrito 11;2807911083 Madrid sección 11083;Renta bruta media por persona;2022;11.063
28079 Madrid;2807911 Madrid distrito 11;2807911083 Madrid sección 11083;Renta bruta media por hogar;2022;31.935
28079 Madrid;2807911 Madrid distrito 11;2807911084 Madrid sección 11084;Renta neta media por persona;2022;""
28079 Madrid;2807911 Madrid distrito 11;2807911084 Madrid sección 11084;Renta neta media por hogar;2022;""
28079 Madrid;2807911 Madrid distrito 11;2807911084 Madrid sección 11084;Media de la renta por unidad de consumo;2022;""
28079 Madrid;2807911 Madrid distrito 11;2807911084 Madrid sección 11084;Mediana de la renta por unidad de consumo;2022;""
28079 Madrid;2807911 Madrid distrito 11;2807911084 Madrid sección 11084;Renta bruta media por persona;2022;""
28079 Madrid;2807911 Madrid distrito 11;2807911084 Madrid sección 11084;Renta bruta media por hogar;2022;""
28079 Madrid;2807911 Madrid distrito 11;2807911085 Madrid sección 11085;Renta neta media por persona;2022;11.093
28079 Madrid;2807911 Madrid distrito 11;2807911085 Madrid sección 11085;Renta neta media por hogar;2022;30.378
28079 Madrid;2807911 Madrid distrito 11;2807911085 Madrid sección 11085;Media de la renta por unidad de consumo;2022;16.376
28079 Madrid;2807911 Madrid distrito 11;2807911085 Madrid sección 11085;Mediana de la renta por unidad de consumo;2022;14.350
28079 Madrid;2807911 Madrid distrito 11;2807911085 Madrid sección 11085;Renta bruta media por persona;2022;12.839
28079 Madrid;2807911 Madrid distrito 11;2807911085 Madrid sección 11085;Renta bruta media por hogar;2022;35.160
28079 Madrid;2807911 Madrid distrito 11;2807911086 Madrid sección 11086;Renta neta media por persona;2022;11.253
28079 Madrid;2807911 Madrid distrito 11;2807911086 Madrid sección 11086;Renta neta media por hogar;2022;29.685
28079 Madrid;2807911 Madrid distrito 11;2807911086 Madrid sección 11086;Media de la renta por unidad de consumo;2022;16.374
28079 Madrid;2807911 Madrid distrito 11;2807911086 Madrid sección 11086;Mediana de la renta por unidad de consumo;2022;15.050
28079 Madrid;2807911 Madrid distrito 11;2807911086 Madrid sección 11086;Renta bruta media por persona;2022;13.021
28079 Madrid;2807911 Madrid distrito 11;2807911086 Madrid sección 11086;Renta bruta media por hogar;2022;34.350
28079 Madrid;2807911 Madrid distrito 11;2807911087 Madrid sección 11087;Renta neta media por persona;2022;10.428
28079 Madrid;2807911 Madrid distrito 11;2807911087 Madrid sección 11087;Renta neta media por hogar;2022;28.468
28079 Madrid;2807911 Madrid distrito 11;2807911087 Madrid sección 11087;Media de la renta por unidad de consumo;2022;15.216
28079 Madrid;2807911 Madrid distrito 11;2807911087 Madrid sección 11087;Mediana de la renta por unidad de consumo;2022;13.650
28079 Madrid;2807911 Madrid distrito 11;2807911087 Madrid sección 11087;Renta bruta media por persona;2022;12.114
28079 Madrid;2807911 Madrid distrito 11;2807911087 Madrid sección 11087;Renta bruta media por hogar;2022;33.071
28079 Madrid;2807911 Madrid distrito 11;2807911088 Madrid sección 11088;Renta neta media por persona;2022;10.997
28079 Madrid;2807911 Madrid distrito 11;2807911088 Madrid sección 11088;Renta neta media por hogar;2022;29.229
28079 Madrid;2807911 Madrid distrito 11;2807911088 Madrid sección 11088;Media de la renta por unidad de consumo;2022;16.135
28079 Madrid;2807911 Madrid distrito 11;2807911088 Madrid sección 11088;Mediana de la renta por unidad de consumo;2022;14.350
28079 Madrid;2807911 Madrid distrito 11;2807911088 Madrid sección 11088;Renta bruta media por persona;2022;12.811
28079 Madrid;2807911 Madrid distrito 11;2807911088 Madrid sección 11088;Renta bruta media por hogar;2022;34.049
28079 Madrid;2807911 Madrid distrito 11;2807911089 Madrid sección 11089;Renta neta media por persona;2022;11.644
28079 Madrid;2807911 Madrid distrito 11;2807911089 Madrid sección 11089;Renta neta media por hogar;2022;29.497
28079 Madrid;2807911 Madrid distrito 11;2807911089 Madrid sección 11089;Media de la renta por unidad de consumo;2022;16.773
28079 Madrid;2807911 Madrid distrito 11;2807911089 Madrid sección 11089;Mediana de la renta por unidad de consumo;2022;14.350
28079 Madrid;2807911 Madrid distrito 11;2807911089 Madrid sección 11089;Renta bruta media por persona;2022;13.574
28079 Madrid;2807911 Madrid distrito 11;2807911089 Madrid sección 11089;Renta bruta media por hogar;2022;34.387
28079 Madrid;2807911 Madrid distrito 11;2807911091 Madrid sección 11091;Renta neta media por persona;2022;10.268
28079 Madrid;2807911 Madrid distrito 11;2807911091 Madrid sección 11091;Renta neta media por hogar;2022;28.106
28079 Madrid;2807911 Madrid distrito 11;2807911091 Madrid sección 11091;Media de la renta por unidad de consumo;2022;14.967
28079 Madrid;2807911 Madrid distrito 11;2807911091 Madrid sección 11091;Mediana de la renta por unidad de consumo;2022;13.650
28079 Madrid;2807911 Madrid distrito 11;2807911091 Madrid sección 11091;Renta bruta media por persona;2022;11.833
28079 Madrid;2807911 Madrid distrito 11;2807911091 Madrid sección 11091;Renta bruta media por hogar;2022;32.391
28079 Madrid;2807911 Madrid distrito 11;2807911092 Madrid sección 11092;Renta neta media por persona;2022;11.379
28079 Madrid;2807911 Madrid distrito 11;2807911092 Madrid sección 11092;Renta neta media por hogar;2022;30.061
28079 Madrid;2807911 Madrid distrito 11;2807911092 Madrid sección 11092;Media de la renta por unidad de consumo;2022;16.558
28079 Madrid;2807911 Madrid distrito 11;2807911092 Madrid sección 11092;Mediana de la renta por unidad de consumo;2022;15.050
28079 Madrid;2807911 Madrid distrito 11;2807911092 Madrid sección 11092;Renta bruta media por persona;2022;13.281
28079 Madrid;2807911 Madrid distrito 11;2807911092 Madrid sección 11092;Renta bruta media por hogar;2022;35.086
28079 Madrid;2807911 Madrid distrito 11;2807911093 Madrid sección 11093;Renta neta media por persona;2022;16.561
28079 Madrid;2807911 Madrid distrito 11;2807911093 Madrid sección 11093;Renta neta media por hogar;2022;41.048
28079 Madrid;2807911 Madrid distrito 11;2807911093 Madrid sección 11093;Media de la renta por unidad de consumo;2022;23.759
28079 Madrid;2807911 Madrid distrito 11;2807911093 Madrid sección 11093;Mediana de la renta por unidad de consumo;2022;20.650
28079 Madrid;2807911 Madrid distrito 11;2807911093 Madrid sección 11093;Renta bruta media por persona;2022;19.966
28079 Madrid;2807911 Madrid distrito 11;2807911093 Madrid sección 11093;Renta bruta media por hogar;2022;49.485
28079 Madrid;2807911 Madrid distrito 11;2807911094 Madrid sección 11094;Renta neta media por persona;2022;21.133
28079 Madrid;2807911 Madrid distrito 11;2807911094 Madrid sección 11094;Renta neta media por hogar;2022;53.756
28079 Madrid;2807911 Madrid distrito 11;2807911094 Madrid sección 11094;Media de la renta por unidad de consumo;2022;30.861
28079 Madrid;2807911 Madrid distrito 11;2807911094 Madrid sección 11094;Mediana de la renta por unidad de consumo;2022;29.050
28079 Madrid;2807911 Madrid distrito 11;2807911094 Madrid sección 11094;Renta bruta media por persona;2022;25.930
28079 Madrid;2807911 Madrid distrito 11;2807911094 Madrid sección 11094;Renta bruta media por hogar;2022;65.960
28079 Madrid;2807911 Madrid distrito 11;2807911095 Madrid sección 11095;Renta neta media por persona;2022;18.772
28079 Madrid;2807911 Madrid distrito 11;2807911095 Madrid sección 11095;Renta neta media por hogar;2022;46.356
28079 Madrid;2807911 Madrid distrito 11;2807911095 Madrid sección 11095;Media de la renta por unidad de consumo;2022;27.265
28079 Madrid;2807911 Madrid distrito 11;2807911095 Madrid sección 11095;Mediana de la renta por unidad de consumo;2022;26.250
28079 Madrid;2807911 Madrid distrito 11;2807911095 Madrid sección 11095;Renta bruta media por persona;2022;23.183
